out,in_time,in_gap_0,in_ordersAsDest_0,in_lv1_0,in_lv2_0,in_lv3_0,in_lv4_0,in_weather_0,in_temperature_0,in_pm25_0,in_area_0,in_totalOrders_0,in_poiCount,in_area_1,in_totalOrders_1,in_gap_1,in_ordersAsDest_1,in_lv1_1,in_lv2_1,in_lv3_1,in_lv4_1,in_weather_1,in_temperature_1,in_pm25_1,in_area_2,in_totalOrders_2,in_gap_2,in_ordersAsDest_2,in_lv1_2,in_lv2_2,in_lv3_2,in_lv4_2,in_weather_2,in_temperature_2,in_pm25_2
0,127,0,8,179,8,0,2,2,1,53,45,4,18094,45,8,3,4,153,5,5,2,2,1,53,45,9,0,4,175,12,2,1,2,1,48
1,128,0,7,165,16,3,3,2,1,53,45,5,18094,45,4,0,8,179,8,0,2,2,1,53,45,8,3,4,153,5,5,2,2,1,53
0,129,1,5,174,13,3,2,2,1,53,45,7,18094,45,5,0,7,165,16,3,3,2,1,53,45,4,0,8,179,8,0,2,2,1,53
0,130,0,3,171,17,1,1,2,1,53,45,1,18094,45,7,1,5,174,13,3,2,2,1,53,45,5,0,7,165,16,3,3,2,1,53
0,131,0,6,171,9,3,1,2,1,53,45,0,18094,45,1,0,3,171,17,1,1,2,1,53,45,7,1,5,174,13,3,2,2,1,53
0,132,0,7,157,7,1,3,2,1,53,45,2,18094,45,0,0,6,171,9,3,1,2,1,53,45,1,0,3,171,17,1,1,2,1,53
0,133,0,2,175,10,2,5,2,1,53,45,3,18094,45,2,0,7,157,7,1,3,2,1,53,45,0,0,6,171,9,3,1,2,1,53
0,134,0,1,131,19,1,2,2,1,53,45,1,18094,45,3,0,2,175,10,2,5,2,1,53,45,2,0,7,157,7,1,3,2,1,53
0,135,0,5,161,8,0,0,2,1,53,45,5,18094,45,1,0,1,131,19,1,2,2,1,53,45,3,0,2,175,10,2,5,2,1,53
0,136,0,1,156,6,5,3,2,1,53,45,2,18094,45,5,0,5,161,8,0,0,2,1,53,45,1,0,1,131,19,1,2,2,1,53
0,137,0,1,135,13,1,4,2,1,58,45,0,18094,45,2,0,1,156,6,5,3,2,1,53,45,5,0,5,161,8,0,0,2,1,53
0,138,0,3,147,10,1,1,2,1,58,45,0,18094,45,0,0,1,135,13,1,4,2,1,58,45,2,0,1,156,6,5,3,2,1,53
0,139,0,1,130,10,3,0,2,1,58,45,3,18094,45,0,0,3,147,10,1,1,2,1,58,45,0,0,1,135,13,1,4,2,1,58
3,140,0,0,131,11,2,2,2,1,58,45,0,18094,45,3,0,1,130,10,3,0,2,1,58,45,0,0,3,147,10,1,1,2,1,58
4,141,3,4,117,11,4,3,2,1,58,45,5,18094,45,0,0,0,131,11,2,2,2,1,58,45,3,0,1,130,10,3,0,2,1,58
1,142,4,1,110,5,0,1,2,1,58,45,4,18094,45,5,3,4,117,11,4,3,2,1,58,45,0,0,0,131,11,2,2,2,1,58
0,143,1,0,128,8,0,2,2,1,58,45,2,18094,45,4,4,1,110,5,0,1,2,1,58,45,5,3,4,117,11,4,3,2,1,58
0,144,0,1,114,8,1,2,2,1,59,45,0,18094,45,2,1,0,128,8,0,2,2,1,58,45,4,4,1,110,5,0,1,2,1,58
5,120,2,122,1459,408,172,117,4,1,48,46,113,495925,46,143,5,110,1449,437,144,91,4,2,44,46,129,3,105,1519,518,184,98,4,1,44
3,121,5,98,1507,419,178,117,4,1,48,46,147,495925,46,113,2,122,1459,408,172,117,4,1,48,46,143,5,110,1449,437,144,91,4,2,44
7,122,3,142,1483,405,123,106,4,1,48,46,205,495925,46,147,5,98,1507,419,178,117,4,1,48,46,113,2,122,1459,408,172,117,4,1,48
11,123,7,148,1446,432,166,97,4,1,48,46,198,495925,46,205,3,142,1483,405,123,106,4,1,48,46,147,5,98,1507,419,178,117,4,1,48
5,124,11,126,1435,456,155,115,2,1,48,46,192,495925,46,198,7,148,1446,432,166,97,4,1,48,46,205,3,142,1483,405,123,106,4,1,48
6,125,5,135,1496,390,141,92,2,1,48,46,223,495925,46,192,11,126,1435,456,155,115,2,1,48,46,198,7,148,1446,432,166,97,4,1,48
2,126,6,131,1591,375,113,122,2,1,53,46,164,495925,46,223,5,135,1496,390,141,92,2,1,48,46,192,11,126,1435,456,155,115,2,1,48
10,127,2,124,1563,420,146,100,2,1,53,46,157,495925,46,164,6,131,1591,375,113,122,2,1,53,46,223,5,135,1496,390,141,92,2,1,48
7,128,10,160,1452,431,154,108,2,1,53,46,233,495925,46,157,2,124,1563,420,146,100,2,1,53,46,164,6,131,1591,375,113,122,2,1,53
7,129,7,120,1546,381,129,88,2,1,53,46,179,495925,46,233,10,160,1452,431,154,108,2,1,53,46,157,2,124,1563,420,146,100,2,1,53
4,130,7,117,1482,450,127,85,2,1,53,46,143,495925,46,179,7,120,1546,381,129,88,2,1,53,46,233,10,160,1452,431,154,108,2,1,53
4,131,4,98,1477,387,123,72,2,1,53,46,124,495925,46,143,7,117,1482,450,127,85,2,1,53,46,179,7,120,1546,381,129,88,2,1,53
5,132,4,116,1507,397,128,81,2,1,53,46,126,495925,46,124,4,98,1477,387,123,72,2,1,53,46,143,7,117,1482,450,127,85,2,1,53
6,133,5,72,1511,384,117,76,2,1,53,46,102,495925,46,126,4,116,1507,397,128,81,2,1,53,46,124,4,98,1477,387,123,72,2,1,53
4,134,6,97,1457,349,115,74,2,1,53,46,111,495925,46,102,5,72,1511,384,117,76,2,1,53,46,126,4,116,1507,397,128,81,2,1,53
1,135,4,85,1449,344,104,71,2,1,53,46,86,495925,46,111,6,97,1457,349,115,74,2,1,53,46,102,5,72,1511,384,117,76,2,1,53
0,136,1,59,1493,335,114,69,2,1,53,46,100,495925,46,86,4,85,1449,344,104,71,2,1,53,46,111,6,97,1457,349,115,74,2,1,53
3,137,0,75,1453,337,79,73,2,1,58,46,64,495925,46,100,1,59,1493,335,114,69,2,1,53,46,86,4,85,1449,344,104,71,2,1,53
6,138,3,54,1446,284,128,86,2,1,58,46,69,495925,46,64,0,75,1453,337,79,73,2,1,58,46,100,1,59,1493,335,114,69,2,1,53
5,139,6,34,1416,263,103,86,2,1,58,46,70,495925,46,69,3,54,1446,284,128,86,2,1,58,46,64,0,75,1453,337,79,73,2,1,58
0,140,5,37,1474,298,98,74,2,1,58,46,57,495925,46,70,6,34,1416,263,103,86,2,1,58,46,69,3,54,1446,284,128,86,2,1,58
4,141,0,33,1397,283,80,61,2,1,58,46,37,495925,46,57,5,37,1474,298,98,74,2,1,58,46,70,6,34,1416,263,103,86,2,1,58
2,142,4,39,1366,270,98,53,2,1,58,46,41,495925,46,37,0,33,1397,283,80,61,2,1,58,46,57,5,37,1474,298,98,74,2,1,58
4,143,2,28,1356,244,102,58,2,1,58,46,50,495925,46,41,4,39,1366,270,98,53,2,1,58,46,37,0,33,1397,283,80,61,2,1,58
0,144,4,16,1324,192,76,55,2,1,59,46,32,495925,46,50,2,28,1356,244,102,58,2,1,58,46,41,4,39,1366,270,98,53,2,1,58
1,120,2,8,495,113,22,9,4,1,48,47,5,87565,47,4,1,11,470,107,16,9,4,2,44,47,4,0,8,508,97,13,20,4,1,44
0,121,1,3,483,122,16,8,4,1,48,47,8,87565,47,5,2,8,495,113,22,9,4,1,48,47,4,1,11,470,107,16,9,4,2,44
0,122,0,6,505,114,25,12,4,1,48,47,2,87565,47,8,1,3,483,122,16,8,4,1,48,47,5,2,8,495,113,22,9,4,1,48
0,123,0,1,414,100,23,9,4,1,48,47,14,87565,47,2,0,6,505,114,25,12,4,1,48,47,8,1,3,483,122,16,8,4,1,48
2,124,0,11,481,85,16,3,2,1,48,47,11,87565,47,14,0,1,414,100,23,9,4,1,48,47,2,0,6,505,114,25,12,4,1,48
3,125,2,3,426,88,18,3,2,1,48,47,7,87565,47,11,0,11,481,85,16,3,2,1,48,47,14,0,1,414,100,23,9,4,1,48
0,126,3,8,453,65,26,16,2,1,53,47,5,87565,47,7,2,3,426,88,18,3,2,1,48,47,11,0,11,481,85,16,3,2,1,48
5,127,0,6,431,68,14,9,2,1,53,47,3,87565,47,5,3,8,453,65,26,16,2,1,53,47,7,2,3,426,88,18,3,2,1,48
1,128,5,7,365,52,9,8,2,1,53,47,12,87565,47,3,0,6,431,68,14,9,2,1,53,47,5,3,8,453,65,26,16,2,1,53
2,129,1,7,418,47,17,13,2,1,53,47,5,87565,47,12,5,7,365,52,9,8,2,1,53,47,3,0,6,431,68,14,9,2,1,53
0,130,2,11,418,72,14,12,2,1,53,47,4,87565,47,5,1,7,418,47,17,13,2,1,53,47,12,5,7,365,52,9,8,2,1,53
0,131,0,6,380,60,11,11,2,1,53,47,2,87565,47,4,2,11,418,72,14,12,2,1,53,47,5,1,7,418,47,17,13,2,1,53
0,132,0,4,369,94,19,10,2,1,53,47,5,87565,47,2,0,6,380,60,11,11,2,1,53,47,4,2,11,418,72,14,12,2,1,53
0,133,0,6,494,77,14,14,2,1,53,47,1,87565,47,5,0,4,369,94,19,10,2,1,53,47,2,0,6,380,60,11,11,2,1,53
2,134,0,11,463,59,25,10,2,1,53,47,1,87565,47,1,0,6,494,77,14,14,2,1,53,47,5,0,4,369,94,19,10,2,1,53
0,135,2,8,413,77,20,20,2,1,53,47,9,87565,47,1,0,11,463,59,25,10,2,1,53,47,1,0,6,494,77,14,14,2,1,53
1,136,0,7,371,76,24,6,2,1,53,47,3,87565,47,9,2,8,413,77,20,20,2,1,53,47,1,0,11,463,59,25,10,2,1,53
0,137,1,3,390,68,12,9,2,1,58,47,6,87565,47,3,0,7,371,76,24,6,2,1,53,47,9,2,8,413,77,20,20,2,1,53
1,138,0,3,415,64,11,12,2,1,58,47,2,87565,47,6,1,3,390,68,12,9,2,1,58,47,3,0,7,371,76,24,6,2,1,53
0,139,1,6,441,64,7,10,2,1,58,47,5,87565,47,2,0,3,415,64,11,12,2,1,58,47,6,1,3,390,68,12,9,2,1,58
0,140,0,3,386,76,15,6,2,1,58,47,3,87565,47,5,1,6,441,64,7,10,2,1,58,47,2,0,3,415,64,11,12,2,1,58
1,141,0,2,384,65,13,7,2,1,58,47,2,87565,47,3,0,3,386,76,15,6,2,1,58,47,5,1,6,441,64,7,10,2,1,58
0,142,1,1,409,84,17,5,2,1,58,47,4,87565,47,2,0,2,384,65,13,7,2,1,58,47,3,0,3,386,76,15,6,2,1,58
3,143,0,5,403,65,23,17,2,1,58,47,1,87565,47,4,1,1,409,84,17,5,2,1,58,47,2,0,2,384,65,13,7,2,1,58
1,144,3,5,343,56,17,15,2,1,59,47,5,87565,47,1,0,5,403,65,23,17,2,1,58,47,4,1,1,409,84,17,5,2,1,58
5,120,12,90,2784,639,144,100,4,1,48,48,242,1436921,48,233,7,100,2713,625,178,113,4,2,44,48,251,9,90,2698,674,193,125,4,1,44
9,121,5,113,2807,631,185,106,4,1,48,48,232,1436921,48,242,12,90,2784,639,144,100,4,1,48,48,233,7,100,2713,625,178,113,4,2,44
11,122,9,114,2712,617,148,105,4,1,48,48,219,1436921,48,232,5,113,2807,631,185,106,4,1,48,48,242,12,90,2784,639,144,100,4,1,48
28,123,11,119,2719,586,139,103,4,1,48,48,260,1436921,48,219,9,114,2712,617,148,105,4,1,48,48,232,5,113,2807,631,185,106,4,1,48
85,124,28,115,2678,626,151,96,2,1,48,48,263,1436921,48,260,11,119,2719,586,139,103,4,1,48,48,219,9,114,2712,617,148,105,4,1,48
39,125,85,106,2696,572,127,121,2,1,48,48,316,1436921,48,263,28,115,2678,626,151,96,2,1,48,48,260,11,119,2719,586,139,103,4,1,48
87,126,39,153,2693,579,147,128,2,1,53,48,250,1436921,48,316,85,106,2696,572,127,121,2,1,48,48,263,28,115,2678,626,151,96,2,1,48
85,127,87,127,2654,582,142,111,2,1,53,48,307,1436921,48,250,39,153,2693,579,147,128,2,1,53,48,316,85,106,2696,572,127,121,2,1,48
81,128,85,136,2627,543,158,85,2,1,53,48,264,1436921,48,307,87,127,2654,582,142,111,2,1,53,48,250,39,153,2693,579,147,128,2,1,53
86,129,81,180,2745,523,169,80,2,1,53,48,275,1436921,48,264,85,136,2627,543,158,85,2,1,53,48,307,87,127,2654,582,142,111,2,1,53
56,130,86,120,2677,521,132,89,2,1,53,48,275,1436921,48,275,81,180,2745,523,169,80,2,1,53,48,264,85,136,2627,543,158,85,2,1,53
68,131,56,107,2689,488,130,65,2,1,53,48,263,1436921,48,275,86,120,2677,521,132,89,2,1,53,48,275,81,180,2745,523,169,80,2,1,53
51,132,68,177,2731,520,134,88,2,1,53,48,229,1436921,48,263,56,107,2689,488,130,65,2,1,53,48,275,86,120,2677,521,132,89,2,1,53
117,133,51,107,2614,512,149,86,2,1,53,48,190,1436921,48,229,68,177,2731,520,134,88,2,1,53,48,263,56,107,2689,488,130,65,2,1,53
71,134,117,108,2634,416,120,93,2,1,53,48,299,1436921,48,190,51,107,2614,512,149,86,2,1,53,48,229,68,177,2731,520,134,88,2,1,53
27,135,71,86,2719,419,116,85,2,1,53,48,240,1436921,48,299,117,108,2634,416,120,93,2,1,53,48,190,51,107,2614,512,149,86,2,1,53
26,136,27,57,2663,495,116,75,2,1,53,48,179,1436921,48,240,71,86,2719,419,116,85,2,1,53,48,299,117,108,2634,416,120,93,2,1,53
5,137,26,66,2653,476,124,67,2,1,58,48,155,1436921,48,179,27,57,2663,495,116,75,2,1,53,48,240,71,86,2719,419,116,85,2,1,53
4,138,5,43,2663,410,100,94,2,1,58,48,104,1436921,48,155,26,66,2653,476,124,67,2,1,58,48,179,27,57,2663,495,116,75,2,1,53
3,139,4,38,2626,361,89,102,2,1,58,48,89,1436921,48,104,5,43,2663,410,100,94,2,1,58,48,155,26,66,2653,476,124,67,2,1,58
10,140,3,51,2651,407,108,86,2,1,58,48,91,1436921,48,89,4,38,2626,361,89,102,2,1,58,48,104,5,43,2663,410,100,94,2,1,58
15,141,10,48,2562,352,116,64,2,1,58,48,106,1436921,48,91,3,51,2651,407,108,86,2,1,58,48,89,4,38,2626,361,89,102,2,1,58
14,142,15,42,2533,396,95,69,2,1,58,48,101,1436921,48,106,10,48,2562,352,116,64,2,1,58,48,91,3,51,2651,407,108,86,2,1,58
13,143,14,47,2553,337,88,71,2,1,58,48,74,1436921,48,101,15,42,2533,396,95,69,2,1,58,48,106,10,48,2562,352,116,64,2,1,58
33,144,13,48,2465,335,88,63,2,1,59,48,74,1436921,48,74,14,47,2553,337,88,71,2,1,58,48,101,15,42,2533,396,95,69,2,1,58
1,120,0,2,247,27,17,11,4,1,48,49,1,49219,49,2,0,5,252,38,2,5,4,2,44,49,3,0,1,313,38,11,8,4,1,44
1,121,1,1,159,24,8,5,4,1,48,49,3,49219,49,1,0,2,247,27,17,11,4,1,48,49,2,0,5,252,38,2,5,4,2,44
0,122,1,3,217,21,14,1,4,1,48,49,2,49219,49,3,1,1,159,24,8,5,4,1,48,49,1,0,2,247,27,17,11,4,1,48
1,123,0,5,270,31,10,3,4,1,48,49,0,49219,49,2,1,3,217,21,14,1,4,1,48,49,3,1,1,159,24,8,5,4,1,48
0,124,1,6,228,42,3,4,2,1,48,49,1,49219,49,0,0,5,270,31,10,3,4,1,48,49,2,1,3,217,21,14,1,4,1,48
0,125,0,3,232,49,15,3,2,1,48,49,2,49219,49,1,1,6,228,42,3,4,2,1,48,49,0,0,5,270,31,10,3,4,1,48
0,126,0,6,251,50,9,2,2,1,53,49,1,49219,49,2,0,3,232,49,15,3,2,1,48,49,1,1,6,228,42,3,4,2,1,48
0,127,0,1,201,29,4,8,2,1,53,49,1,49219,49,1,0,6,251,50,9,2,2,1,53,49,2,0,3,232,49,15,3,2,1,48
0,128,0,3,186,32,12,7,2,1,53,49,1,49219,49,1,0,1,201,29,4,8,2,1,53,49,1,0,6,251,50,9,2,2,1,53
1,129,0,3,203,29,5,13,2,1,53,49,1,49219,49,1,0,3,186,32,12,7,2,1,53,49,1,0,1,201,29,4,8,2,1,53
0,130,1,0,283,29,4,3,2,1,53,49,2,49219,49,1,0,3,203,29,5,13,2,1,53,49,1,0,3,186,32,12,7,2,1,53
1,131,0,4,176,20,6,4,2,1,53,49,0,49219,49,2,1,0,283,29,4,3,2,1,53,49,1,0,3,203,29,5,13,2,1,53
0,132,1,2,203,29,6,6,2,1,53,49,2,49219,49,0,0,4,176,20,6,4,2,1,53,49,2,1,0,283,29,4,3,2,1,53
0,133,0,4,203,29,4,1,2,1,53,49,1,49219,49,2,1,2,203,29,6,6,2,1,53,49,0,0,4,176,20,6,4,2,1,53
0,134,0,5,243,24,7,4,2,1,53,49,0,49219,49,1,0,4,203,29,4,1,2,1,53,49,2,1,2,203,29,6,6,2,1,53
1,135,0,2,244,14,3,4,2,1,53,49,0,49219,49,0,0,5,243,24,7,4,2,1,53,49,1,0,4,203,29,4,1,2,1,53
1,136,1,1,172,14,1,6,2,1,53,49,4,49219,49,0,0,2,244,14,3,4,2,1,53,49,0,0,5,243,24,7,4,2,1,53
0,137,1,1,225,19,8,7,2,1,58,49,3,49219,49,4,1,1,172,14,1,6,2,1,53,49,0,0,2,244,14,3,4,2,1,53
1,138,0,3,213,26,7,5,2,1,58,49,0,49219,49,3,1,1,225,19,8,7,2,1,58,49,4,1,1,172,14,1,6,2,1,53
0,139,1,1,182,20,1,3,2,1,58,49,3,49219,49,0,0,3,213,26,7,5,2,1,58,49,3,1,1,225,19,8,7,2,1,58
0,140,0,1,209,11,8,7,2,1,58,49,0,49219,49,3,1,1,182,20,1,3,2,1,58,49,0,0,3,213,26,7,5,2,1,58
0,141,0,0,137,14,5,2,2,1,58,49,1,49219,49,0,0,1,209,11,8,7,2,1,58,49,3,1,1,182,20,1,3,2,1,58
1,142,0,0,215,16,2,3,2,1,58,49,0,49219,49,1,0,0,137,14,5,2,2,1,58,49,0,0,1,209,11,8,7,2,1,58
2,143,1,1,154,16,5,5,2,1,58,49,2,49219,49,0,0,0,215,16,2,3,2,1,58,49,1,0,0,137,14,5,2,2,1,58
0,144,2,2,138,13,0,1,2,1,59,49,2,49219,49,2,1,1,154,16,5,5,2,1,58,49,0,0,0,215,16,2,3,2,1,58
0,120,0,4,96,49,11,0,4,1,48,50,2,57270,50,0,0,0,111,34,14,1,4,2,44,50,1,1,0,110,45,14,4,4,1,44
0,121,0,4,117,17,1,5,4,1,48,50,1,57270,50,2,0,4,96,49,11,0,4,1,48,50,0,0,0,111,34,14,1,4,2,44
0,122,0,1,144,19,2,8,4,1,48,50,0,57270,50,1,0,4,117,17,1,5,4,1,48,50,2,0,4,96,49,11,0,4,1,48
0,123,0,1,137,38,8,3,4,1,48,50,0,57270,50,0,0,1,144,19,2,8,4,1,48,50,1,0,4,117,17,1,5,4,1,48
0,124,0,3,170,27,3,2,2,1,48,50,0,57270,50,0,0,1,137,38,8,3,4,1,48,50,0,0,1,144,19,2,8,4,1,48
0,125,0,2,140,34,7,1,2,1,48,50,0,57270,50,0,0,3,170,27,3,2,2,1,48,50,0,0,1,137,38,8,3,4,1,48
0,126,0,0,146,16,8,4,2,1,53,50,1,57270,50,0,0,2,140,34,7,1,2,1,48,50,0,0,3,170,27,3,2,2,1,48
0,127,0,2,108,13,2,2,2,1,53,50,1,57270,50,1,0,0,146,16,8,4,2,1,53,50,0,0,2,140,34,7,1,2,1,48
1,128,0,2,106,16,4,2,2,1,53,50,0,57270,50,1,0,2,108,13,2,2,2,1,53,50,1,0,0,146,16,8,4,2,1,53
0,129,1,0,111,9,13,1,2,1,53,50,2,57270,50,0,0,2,106,16,4,2,2,1,53,50,1,0,2,108,13,2,2,2,1,53
0,130,0,5,145,5,2,1,2,1,53,50,1,57270,50,2,1,0,111,9,13,1,2,1,53,50,0,0,2,106,16,4,2,2,1,53
0,131,0,2,107,29,10,2,2,1,53,50,0,57270,50,1,0,5,145,5,2,1,2,1,53,50,2,1,0,111,9,13,1,2,1,53
0,132,0,1,113,16,4,2,2,1,53,50,2,57270,50,0,0,2,107,29,10,2,2,1,53,50,1,0,5,145,5,2,1,2,1,53
0,133,0,3,96,16,5,3,2,1,53,50,1,57270,50,2,0,1,113,16,4,2,2,1,53,50,0,0,2,107,29,10,2,2,1,53
0,134,0,1,109,24,0,3,2,1,53,50,1,57270,50,1,0,3,96,16,5,3,2,1,53,50,2,0,1,113,16,4,2,2,1,53
0,135,0,1,79,13,13,5,2,1,53,50,1,57270,50,1,0,1,109,24,0,3,2,1,53,50,1,0,3,96,16,5,3,2,1,53
0,136,0,1,128,26,8,3,2,1,53,50,0,57270,50,1,0,1,79,13,13,5,2,1,53,50,1,0,1,109,24,0,3,2,1,53
0,137,0,3,128,28,4,8,2,1,58,50,0,57270,50,0,0,1,128,26,8,3,2,1,53,50,1,0,1,79,13,13,5,2,1,53
0,138,0,2,110,11,2,4,2,1,58,50,0,57270,50,0,0,3,128,28,4,8,2,1,58,50,0,0,1,128,26,8,3,2,1,53
0,139,0,1,122,21,5,6,2,1,58,50,1,57270,50,0,0,2,110,11,2,4,2,1,58,50,0,0,3,128,28,4,8,2,1,58
0,140,0,0,96,23,8,3,2,1,58,50,1,57270,50,1,0,1,122,21,5,6,2,1,58,50,0,0,2,110,11,2,4,2,1,58
0,141,0,1,130,19,2,8,2,1,58,50,1,57270,50,1,0,0,96,23,8,3,2,1,58,50,1,0,1,122,21,5,6,2,1,58
0,142,0,1,125,32,3,7,2,1,58,50,0,57270,50,1,0,1,130,19,2,8,2,1,58,50,1,0,0,96,23,8,3,2,1,58
0,143,0,1,136,11,4,2,2,1,58,50,0,57270,50,0,0,1,125,32,3,7,2,1,58,50,1,0,1,130,19,2,8,2,1,58
0,144,0,2,87,14,2,0,2,1,59,50,0,57270,50,0,0,1,136,11,4,2,2,1,58,50,0,0,1,125,32,3,7,2,1,58
23,120,28,203,4037,1449,332,230,4,1,48,51,547,3340833,51,566,26,226,4120,1490,344,200,4,2,44,51,565,24,247,3966,1525,373,237,4,1,44
65,121,23,223,4071,1475,286,222,4,1,48,51,529,3340833,51,547,28,203,4037,1449,332,230,4,1,48,51,566,26,226,4120,1490,344,200,4,2,44
110,122,65,235,4133,1419,355,217,4,1,48,51,695,3340833,51,529,23,223,4071,1475,286,222,4,1,48,51,547,28,203,4037,1449,332,230,4,1,48
133,123,110,211,4223,1374,334,202,4,1,48,51,653,3340833,51,695,65,235,4133,1419,355,217,4,1,48,51,529,23,223,4071,1475,286,222,4,1,48
219,124,133,223,4058,1430,293,241,2,1,48,51,731,3340833,51,653,110,211,4223,1374,334,202,4,1,48,51,695,65,235,4133,1419,355,217,4,1,48
364,125,219,216,4124,1371,307,270,2,1,48,51,745,3340833,51,731,133,223,4058,1430,293,241,2,1,48,51,653,110,211,4223,1374,334,202,4,1,48
488,126,364,214,4067,1430,294,242,2,1,53,51,877,3340833,51,745,219,216,4124,1371,307,270,2,1,48,51,731,133,223,4058,1430,293,241,2,1,48
565,127,488,221,4011,1256,319,201,2,1,53,51,960,3340833,51,877,364,214,4067,1430,294,242,2,1,53,51,745,219,216,4124,1371,307,270,2,1,48
614,128,565,212,4162,1257,280,207,2,1,53,51,986,3340833,51,960,488,221,4011,1256,319,201,2,1,53,51,877,364,214,4067,1430,294,242,2,1,53
643,129,614,213,4032,1224,316,201,2,1,53,51,1030,3340833,51,986,565,212,4162,1257,280,207,2,1,53,51,960,488,221,4011,1256,319,201,2,1,53
423,130,643,219,4042,1218,330,195,2,1,53,51,1024,3340833,51,1030,614,213,4032,1224,316,201,2,1,53,51,986,565,212,4162,1257,280,207,2,1,53
708,131,423,196,4146,1069,295,197,2,1,53,51,798,3340833,51,1024,643,219,4042,1218,330,195,2,1,53,51,1030,614,213,4032,1224,316,201,2,1,53
454,132,708,166,4218,1088,264,183,2,1,53,51,1147,3340833,51,798,423,196,4146,1069,295,197,2,1,53,51,1024,643,219,4042,1218,330,195,2,1,53
430,133,454,152,4035,1071,270,188,2,1,53,51,825,3340833,51,1147,708,166,4218,1088,264,183,2,1,53,51,798,423,196,4146,1069,295,197,2,1,53
192,134,430,137,4122,1056,248,186,2,1,53,51,760,3340833,51,825,454,152,4035,1071,270,188,2,1,53,51,1147,708,166,4218,1088,264,183,2,1,53
100,135,192,113,4121,936,219,148,2,1,53,51,527,3340833,51,760,430,137,4122,1056,248,186,2,1,53,51,825,454,152,4035,1071,270,188,2,1,53
82,136,100,109,4108,846,228,121,2,1,53,51,387,3340833,51,527,192,113,4121,936,219,148,2,1,53,51,760,430,137,4122,1056,248,186,2,1,53
80,137,82,112,4145,859,204,151,2,1,58,51,355,3340833,51,387,100,109,4108,846,228,121,2,1,53,51,527,192,113,4121,936,219,148,2,1,53
17,138,80,72,4060,819,208,144,2,1,58,51,322,3340833,51,355,82,112,4145,859,204,151,2,1,58,51,387,100,109,4108,846,228,121,2,1,53
25,139,17,78,4072,783,220,141,2,1,58,51,219,3340833,51,322,80,72,4060,819,208,144,2,1,58,51,355,82,112,4145,859,204,151,2,1,58
40,140,25,69,4031,759,166,113,2,1,58,51,227,3340833,51,219,17,78,4072,783,220,141,2,1,58,51,322,80,72,4060,819,208,144,2,1,58
52,141,40,82,3985,692,202,138,2,1,58,51,209,3340833,51,227,25,69,4031,759,166,113,2,1,58,51,219,17,78,4072,783,220,141,2,1,58
89,142,52,84,4136,700,218,118,2,1,58,51,218,3340833,51,209,40,82,3985,692,202,138,2,1,58,51,227,25,69,4031,759,166,113,2,1,58
102,143,89,69,4081,669,167,159,2,1,58,51,248,3340833,51,218,52,84,4136,700,218,118,2,1,58,51,209,40,82,3985,692,202,138,2,1,58
144,144,102,70,3894,662,213,156,2,1,59,51,243,3340833,51,248,89,69,4081,669,167,159,2,1,58,51,218,52,84,4136,700,218,118,2,1,58
0,120,1,2,131,2,0,1,4,1,48,52,1,17596,52,1,0,3,159,4,3,1,4,2,44,52,0,0,3,149,10,11,1,4,1,44
0,121,0,1,134,12,12,2,4,1,48,52,2,17596,52,1,1,2,131,2,0,1,4,1,48,52,1,0,3,159,4,3,1,4,2,44
0,122,0,4,103,9,5,4,4,1,48,52,0,17596,52,2,0,1,134,12,12,2,4,1,48,52,1,1,2,131,2,0,1,4,1,48
0,123,0,4,144,10,3,5,4,1,48,52,2,17596,52,0,0,4,103,9,5,4,4,1,48,52,2,0,1,134,12,12,2,4,1,48
1,124,0,4,144,10,12,1,2,1,48,52,2,17596,52,2,0,4,144,10,3,5,4,1,48,52,0,0,4,103,9,5,4,4,1,48
0,125,1,4,146,6,2,1,2,1,48,52,2,17596,52,2,0,4,144,10,12,1,2,1,48,52,2,0,4,144,10,3,5,4,1,48
0,126,0,3,136,12,3,2,2,1,53,52,0,17596,52,2,1,4,146,6,2,1,2,1,48,52,2,0,4,144,10,12,1,2,1,48
0,127,0,2,150,11,1,0,2,1,53,52,0,17596,52,0,0,3,136,12,3,2,2,1,53,52,2,1,4,146,6,2,1,2,1,48
0,128,0,1,132,13,5,2,2,1,53,52,4,17596,52,0,0,2,150,11,1,0,2,1,53,52,0,0,3,136,12,3,2,2,1,53
0,129,0,0,138,9,0,0,2,1,53,52,0,17596,52,4,0,1,132,13,5,2,2,1,53,52,0,0,2,150,11,1,0,2,1,53
0,130,0,1,149,14,1,2,2,1,53,52,0,17596,52,0,0,0,138,9,0,0,2,1,53,52,4,0,1,132,13,5,2,2,1,53
0,131,0,2,141,5,3,2,2,1,53,52,0,17596,52,0,0,1,149,14,1,2,2,1,53,52,0,0,0,138,9,0,0,2,1,53
3,132,0,1,155,4,3,2,2,1,53,52,1,17596,52,0,0,2,141,5,3,2,2,1,53,52,0,0,1,149,14,1,2,2,1,53
0,133,3,3,122,4,1,0,2,1,53,52,4,17596,52,1,0,1,155,4,3,2,2,1,53,52,0,0,2,141,5,3,2,2,1,53
1,134,0,5,108,4,4,0,2,1,53,52,0,17596,52,4,3,3,122,4,1,0,2,1,53,52,1,0,1,155,4,3,2,2,1,53
