out,in_time,in_gap_0,in_ordersAsDest_0,in_weather_0,in_temperature_0,in_pm25_0,in_lv1_0,in_lv2_0,in_lv3_0,in_lv4_0,in_area_0,in_totalOrders_0,in_poiCount,in_area_1,in_totalOrders_1,in_gap_1,in_ordersAsDest_1,in_weather_1,in_temperature_1,in_pm25_1,in_lv1_1,in_lv2_1,in_lv3_1,in_lv4_1,in_area_2,in_totalOrders_2,in_gap_2,in_ordersAsDest_2,in_weather_2,in_temperature_2,in_pm25_2,in_lv1_2,in_lv2_2,in_lv3_2,in_lv4_2
0,6,0,3,2,1,100,193,19,3,12,36,1,43824,36,5,2,4,2,1,100,189,24,10,4,36,15,10,3,2,1,102,176,13,10,3
0,7,0,0,2,1,108,162,18,1,2,36,1,43824,36,1,0,3,2,1,100,193,19,3,12,36,5,2,4,2,1,100,189,24,10,4
0,8,0,2,2,1,108,213,10,2,2,36,0,43824,36,1,0,0,2,1,108,162,18,1,2,36,1,0,3,2,1,100,193,19,3,12
0,9,0,2,2,1,108,151,10,0,6,36,1,43824,36,0,0,2,2,1,108,213,10,2,2,36,1,0,0,2,1,108,162,18,1,2
0,10,0,1,2,0,108,141,29,1,4,36,1,43824,36,1,0,2,2,1,108,151,10,0,6,36,0,0,2,2,1,108,213,10,2,2
0,11,0,2,2,0,108,121,12,9,6,36,1,43824,36,1,0,1,2,0,108,141,29,1,4,36,1,0,2,2,1,108,151,10,0,6
0,12,0,0,2,0,108,125,12,10,11,36,0,43824,36,1,0,2,2,0,108,121,12,9,6,36,1,0,1,2,0,108,141,29,1,4
0,13,0,1,2,0,108,115,9,4,7,36,1,43824,36,0,0,0,2,0,108,125,12,10,11,36,1,0,2,2,0,108,121,12,9,6
0,14,0,2,2,0,108,116,16,10,6,36,0,43824,36,1,0,1,2,0,108,115,9,4,7,36,0,0,0,2,0,108,125,12,10,11
0,15,0,1,2,0,108,124,21,3,9,36,1,43824,36,0,0,2,2,0,108,116,16,10,6,36,1,0,1,2,0,108,115,9,4,7
0,16,0,2,2,0,108,113,9,4,2,36,0,43824,36,1,0,1,2,0,108,124,21,3,9,36,0,0,2,2,0,108,116,16,10,6
0,17,0,2,2,1,108,106,16,7,8,36,0,43824,36,0,0,2,2,0,108,113,9,4,2,36,1,0,1,2,0,108,124,21,3,9
0,18,0,0,2,0,106,117,11,4,6,36,1,43824,36,0,0,2,2,1,108,106,16,7,8,36,0,0,2,2,0,108,113,9,4,2
0,19,0,0,2,1,106,141,19,4,8,36,1,43824,36,1,0,0,2,0,106,117,11,4,6,36,0,0,2,2,1,108,106,16,7,8
0,20,0,0,2,1,106,114,21,7,3,36,0,43824,36,1,0,0,2,1,106,141,19,4,8,36,1,0,0,2,0,106,117,11,4,6
0,21,0,0,2,1,106,105,11,2,8,36,0,43824,36,0,0,0,2,1,106,114,21,7,3,36,1,0,0,2,1,106,141,19,4,8
0,22,0,0,2,1,106,110,5,1,0,36,0,43824,36,0,0,0,2,1,106,105,11,2,8,36,0,0,0,2,1,106,114,21,7,3
0,23,0,3,2,1,106,100,6,3,2,36,0,43824,36,0,0,0,2,1,106,110,5,1,0,36,0,0,0,2,1,106,105,11,2,8
2,24,0,1,2,1,107,81,4,0,2,36,0,43824,36,0,0,3,2,1,106,100,6,3,2,36,0,0,0,2,1,106,110,5,1,0
0,25,2,0,2,1,107,74,11,3,2,36,2,43824,36,0,0,1,2,1,107,81,4,0,2,36,0,0,3,2,1,106,100,6,3,2
0,26,0,1,2,1,107,88,8,3,3,36,0,43824,36,2,2,0,2,1,107,74,11,3,2,36,0,0,1,2,1,107,81,4,0,2
0,27,0,4,2,1,107,129,9,2,6,36,0,43824,36,0,0,1,2,1,107,88,8,3,3,36,2,2,0,2,1,107,74,11,3,2
0,28,0,0,2,1,107,99,4,3,5,36,0,43824,36,0,0,4,2,1,107,129,9,2,6,36,0,0,1,2,1,107,88,8,3,3
0,29,0,1,2,1,107,127,12,1,3,36,0,43824,36,0,0,0,2,1,107,99,4,3,5,36,0,0,4,2,1,107,129,9,2,6
0,30,0,1,2,1,107,95,4,3,2,36,0,43824,36,0,0,1,2,1,107,127,12,1,3,36,0,0,0,2,1,107,99,4,3,5
0,31,0,0,2,1,112,92,3,4,7,36,0,43824,36,0,0,1,2,1,107,95,4,3,2,36,0,0,1,2,1,107,127,12,1,3
0,32,0,1,2,1,112,120,20,3,7,36,0,43824,36,0,0,0,2,1,112,92,3,4,7,36,0,0,1,2,1,107,95,4,3,2
0,33,0,6,2,1,112,109,12,0,2,36,1,43824,36,0,0,1,2,1,112,120,20,3,7,36,0,0,0,2,1,112,92,3,4,7
0,34,0,1,2,1,112,124,12,4,4,36,0,43824,36,1,0,6,2,1,112,109,12,0,2,36,0,0,1,2,1,112,120,20,3,7
0,35,0,4,2,1,112,143,4,5,3,36,0,43824,36,0,0,1,2,1,112,124,12,4,4,36,1,0,6,2,1,112,109,12,0,2
1,36,0,3,2,1,110,100,11,1,1,36,3,43824,36,0,0,4,2,1,112,143,4,5,3,36,0,0,1,2,1,112,124,12,4,4
1,37,1,0,2,1,110,145,18,3,3,36,2,43824,36,3,0,3,2,1,110,100,11,1,1,36,0,0,4,2,1,112,143,4,5,3
1,38,1,2,2,1,110,135,8,4,1,36,3,43824,36,2,1,0,2,1,110,145,18,3,3,36,3,0,3,2,1,110,100,11,1,1
0,39,1,0,2,1,110,130,20,10,6,36,2,43824,36,3,1,2,2,1,110,135,8,4,1,36,2,1,0,2,1,110,145,18,3,3
1,40,0,1,2,1,110,145,21,4,1,36,1,43824,36,2,1,0,2,1,110,130,20,10,6,36,3,1,2,2,1,110,135,8,4,1
0,41,1,3,2,1,110,189,12,1,5,36,10,43824,36,1,0,1,2,1,110,145,21,4,1,36,2,1,0,2,1,110,130,20,10,6
2,42,0,1,2,1,106,201,23,3,3,36,3,43824,36,10,1,3,2,1,110,189,12,1,5,36,1,0,1,2,1,110,145,21,4,1
0,43,2,4,2,1,106,240,19,5,5,36,7,43824,36,3,0,1,2,1,106,201,23,3,3,36,10,1,3,2,1,110,189,12,1,5
2,44,0,7,1,1,106,252,18,8,6,36,8,43824,36,7,2,4,2,1,106,240,19,5,5,36,3,0,1,2,1,106,201,23,3,3
0,45,2,6,1,1,106,225,30,8,11,36,20,43824,36,8,0,7,1,1,106,252,18,8,6,36,7,2,4,2,1,106,240,19,5,5
3,46,0,15,1,1,106,264,33,9,14,36,31,43824,36,20,2,6,1,1,106,225,30,8,11,36,8,0,7,1,1,106,252,18,8,6
1,47,3,21,1,1,106,282,51,14,18,36,46,43824,36,31,0,15,1,1,106,264,33,9,14,36,20,2,6,1,1,106,225,30,8,11
1,48,1,31,1,1,94,333,42,10,11,36,31,43824,36,46,3,21,1,1,106,282,51,14,18,36,31,0,15,1,1,106,264,33,9,14
7,49,1,32,1,1,94,346,51,16,15,36,29,43824,36,31,1,31,1,1,94,333,42,10,11,36,46,3,21,1,1,106,282,51,14,18
2,5,1,25,2,1,100,1210,150,72,40,37,33,727744,37,26,0,36,2,1,102,1269,187,65,44,37,23,1,22,2,1,102,1260,176,70,48
2,6,2,30,2,1,100,1193,140,57,51,37,23,727744,37,33,1,25,2,1,100,1210,150,72,40,37,26,0,36,2,1,102,1269,187,65,44
1,7,2,24,2,1,108,1150,119,49,59,37,22,727744,37,23,2,30,2,1,100,1193,140,57,51,37,33,1,25,2,1,100,1210,150,72,40
5,8,1,11,2,1,108,1085,118,40,23,37,20,727744,37,22,2,24,2,1,108,1150,119,49,59,37,23,2,30,2,1,100,1193,140,57,51
2,9,5,19,2,1,108,1042,106,48,37,37,24,727744,37,20,1,11,2,1,108,1085,118,40,23,37,22,2,24,2,1,108,1150,119,49,59
0,10,2,18,2,0,108,1120,133,44,30,37,28,727744,37,24,5,19,2,1,108,1042,106,48,37,37,20,1,11,2,1,108,1085,118,40,23
3,11,0,19,2,0,108,1054,112,36,30,37,19,727744,37,28,2,18,2,0,108,1120,133,44,30,37,24,5,19,2,1,108,1042,106,48,37
0,12,3,18,2,0,108,1046,111,34,22,37,11,727744,37,19,0,19,2,0,108,1054,112,36,30,37,28,2,18,2,0,108,1120,133,44,30
0,13,0,13,2,0,108,1018,72,39,26,37,14,727744,37,11,3,18,2,0,108,1046,111,34,22,37,19,0,19,2,0,108,1054,112,36,30
0,14,0,19,2,0,108,1043,92,38,34,37,11,727744,37,14,0,13,2,0,108,1018,72,39,26,37,11,3,18,2,0,108,1046,111,34,22
1,15,0,9,2,0,108,957,75,39,24,37,6,727744,37,11,0,19,2,0,108,1043,92,38,34,37,14,0,13,2,0,108,1018,72,39,26
1,16,1,12,2,0,108,1022,109,28,29,37,12,727744,37,6,0,9,2,0,108,957,75,39,24,37,11,0,19,2,0,108,1043,92,38,34
0,17,1,10,2,1,108,893,93,23,19,37,8,727744,37,12,1,12,2,0,108,1022,109,28,29,37,6,0,9,2,0,108,957,75,39,24
1,18,0,10,2,0,106,937,70,39,28,37,6,727744,37,8,1,10,2,1,108,893,93,23,19,37,12,1,12,2,0,108,1022,109,28,29
0,19,1,10,2,1,106,931,88,32,26,37,13,727744,37,6,0,10,2,0,106,937,70,39,28,37,8,1,10,2,1,108,893,93,23,19
0,20,0,12,2,1,106,820,86,33,29,37,5,727744,37,13,1,10,2,1,106,931,88,32,26,37,6,0,10,2,0,106,937,70,39,28
0,21,0,10,2,1,106,866,79,37,23,37,9,727744,37,5,0,12,2,1,106,820,86,33,29,37,13,1,10,2,1,106,931,88,32,26
0,22,0,9,2,1,106,850,78,54,22,37,2,727744,37,9,0,10,2,1,106,866,79,37,23,37,5,0,12,2,1,106,820,86,33,29
1,23,0,10,2,1,106,828,78,33,26,37,6,727744,37,2,0,9,2,1,106,850,78,54,22,37,9,0,10,2,1,106,866,79,37,23
1,24,1,10,2,1,107,824,72,33,25,37,3,727744,37,6,0,10,2,1,106,828,78,33,26,37,2,0,9,2,1,106,850,78,54,22
1,25,1,10,2,1,107,831,75,29,25,37,5,727744,37,3,1,10,2,1,107,824,72,33,25,37,6,0,10,2,1,106,828,78,33,26
1,26,1,3,2,1,107,815,73,29,29,37,7,727744,37,5,1,10,2,1,107,831,75,29,25,37,3,1,10,2,1,107,824,72,33,25
1,27,1,6,2,1,107,772,64,26,18,37,6,727744,37,7,1,3,2,1,107,815,73,29,29,37,5,1,10,2,1,107,831,75,29,25
0,28,1,3,2,1,107,769,60,12,22,37,3,727744,37,6,1,6,2,1,107,772,64,26,18,37,7,1,3,2,1,107,815,73,29,29
0,29,0,8,2,1,107,764,57,22,13,37,3,727744,37,3,1,3,2,1,107,769,60,12,22,37,6,1,6,2,1,107,772,64,26,18
1,30,0,7,2,1,107,751,73,31,21,37,6,727744,37,3,0,8,2,1,107,764,57,22,13,37,3,1,3,2,1,107,769,60,12,22
1,31,1,4,2,1,112,793,59,14,19,37,7,727744,37,6,0,7,2,1,107,751,73,31,21,37,3,0,8,2,1,107,764,57,22,13
1,32,1,6,2,1,112,874,66,36,37,37,6,727744,37,7,1,4,2,1,112,793,59,14,19,37,6,0,7,2,1,107,751,73,31,21
2,33,1,4,2,1,112,823,81,25,23,37,3,727744,37,6,1,6,2,1,112,874,66,36,37,37,7,1,4,2,1,112,793,59,14,19
0,34,2,6,2,1,112,958,93,50,34,37,7,727744,37,3,1,4,2,1,112,823,81,25,23,37,6,1,6,2,1,112,874,66,36,37
0,35,0,3,2,1,112,941,105,27,21,37,7,727744,37,7,2,6,2,1,112,958,93,50,34,37,3,1,4,2,1,112,823,81,25,23
3,36,0,2,2,1,110,944,101,22,29,37,3,727744,37,7,0,3,2,1,112,941,105,27,21,37,7,2,6,2,1,112,958,93,50,34
11,37,3,4,2,1,110,1011,125,31,28,37,9,727744,37,3,0,2,2,1,110,944,101,22,29,37,7,0,3,2,1,112,941,105,27,21
14,38,11,4,2,1,110,971,120,35,29,37,13,727744,37,9,3,4,2,1,110,1011,125,31,28,37,3,0,2,2,1,110,944,101,22,29
10,39,14,4,2,1,110,1080,127,32,38,37,20,727744,37,13,11,4,2,1,110,971,120,35,29,37,9,3,4,2,1,110,1011,125,31,28
6,40,10,5,2,1,110,1046,150,35,42,37,23,727744,37,20,14,4,2,1,110,1080,127,32,38,37,13,11,4,2,1,110,971,120,35,29
4,41,6,25,2,1,110,1115,166,39,44,37,46,727744,37,23,10,5,2,1,110,1046,150,35,42,37,20,14,4,2,1,110,1080,127,32,38
7,42,4,30,2,1,106,1130,196,71,73,37,73,727744,37,46,6,25,2,1,110,1115,166,39,44,37,23,10,5,2,1,110,1046,150,35,42
15,43,7,38,2,1,106,1290,222,62,49,37,92,727744,37,73,4,30,2,1,106,1130,196,71,73,37,46,6,25,2,1,110,1115,166,39,44
42,44,15,59,1,1,106,1366,216,55,73,37,123,727744,37,92,7,38,2,1,106,1290,222,62,49,37,73,4,30,2,1,106,1130,196,71,73
91,45,42,63,1,1,106,1352,268,90,67,37,174,727744,37,123,15,59,1,1,106,1366,216,55,73,37,92,7,38,2,1,106,1290,222,62,49
167,46,91,107,1,1,106,1348,274,104,58,37,243,727744,37,174,42,63,1,1,106,1352,268,90,67,37,123,15,59,1,1,106,1366,216,55,73
216,47,167,174,1,1,106,1513,329,90,56,37,316,727744,37,243,91,107,1,1,106,1348,274,104,58,37,174,42,63,1,1,106,1352,268,90,67
253,48,216,276,1,1,94,1474,334,108,83,37,356,727744,37,316,167,174,1,1,106,1513,329,90,56,37,243,91,107,1,1,106,1348,274,104,58
270,49,253,325,1,1,94,1391,342,104,55,37,414,727744,37,356,216,276,1,1,94,1474,334,108,83,37,316,167,174,1,1,106,1513,329,90,56
2,5,0,4,2,1,100,315,38,12,11,38,3,100098,38,3,0,1,2,1,102,335,36,11,13,38,2,0,1,2,1,102,305,60,8,13
0,6,2,3,2,1,100,307,34,17,5,38,4,100098,38,3,0,4,2,1,100,315,38,12,11,38,3,0,1,2,1,102,335,36,11,13
1,7,0,1,2,1,108,298,35,16,11,38,1,100098,38,4,2,3,2,1,100,307,34,17,5,38,3,0,4,2,1,100,315,38,12,11
0,8,1,0,2,1,108,268,31,9,25,38,1,100098,38,1,0,1,2,1,108,298,35,16,11,38,4,2,3,2,1,100,307,34,17,5
0,9,0,4,2,1,108,218,42,4,18,38,1,100098,38,1,1,0,2,1,108,268,31,9,25,38,1,0,1,2,1,108,298,35,16,11
0,10,0,1,2,0,108,195,53,15,3,38,2,100098,38,1,0,4,2,1,108,218,42,4,18,38,1,1,0,2,1,108,268,31,9,25
0,11,0,0,2,0,108,212,45,5,7,38,0,100098,38,2,0,1,2,0,108,195,53,15,3,38,1,0,4,2,1,108,218,42,4,18
0,12,0,1,2,0,108,250,40,17,5,38,0,100098,38,0,0,0,2,0,108,212,45,5,7,38,2,0,1,2,0,108,195,53,15,3
0,13,0,1,2,0,108,164,34,1,14,38,0,100098,38,0,0,1,2,0,108,250,40,17,5,38,0,0,0,2,0,108,212,45,5,7
0,14,0,0,2,0,108,178,38,6,10,38,2,100098,38,0,0,1,2,0,108,164,34,1,14,38,0,0,1,2,0,108,250,40,17,5
0,15,0,4,2,0,108,174,30,8,7,38,0,100098,38,2,0,0,2,0,108,178,38,6,10,38,0,0,1,2,0,108,164,34,1,14
0,16,0,0,2,0,108,216,41,11,9,38,0,100098,38,0,0,4,2,0,108,174,30,8,7,38,2,0,0,2,0,108,178,38,6,10
0,17,0,0,2,1,108,91,24,8,6,38,0,100098,38,0,0,0,2,0,108,216,41,11,9,38,0,0,4,2,0,108,174,30,8,7
0,18,0,0,2,0,106,170,31,7,3,38,0,100098,38,0,0,0,2,1,108,91,24,8,6,38,0,0,0,2,0,108,216,41,11,9
0,19,0,0,2,1,106,159,37,9,5,38,0,100098,38,0,0,0,2,0,106,170,31,7,3,38,0,0,0,2,1,108,91,24,8,6
0,20,0,1,2,1,106,179,41,11,2,38,0,100098,38,0,0,0,2,1,106,159,37,9,5,38,0,0,0,2,0,106,170,31,7,3
0,21,0,0,2,1,106,176,28,4,2,38,0,100098,38,0,0,1,2,1,106,179,41,11,2,38,0,0,0,2,1,106,159,37,9,5
0,22,0,1,2,1,106,157,34,7,4,38,0,100098,38,0,0,0,2,1,106,176,28,4,2,38,0,0,1,2,1,106,179,41,11,2
0,23,0,1,2,1,106,169,32,8,18,38,0,100098,38,0,0,1,2,1,106,157,34,7,4,38,0,0,0,2,1,106,176,28,4,2
0,24,0,1,2,1,107,125,22,7,8,38,0,100098,38,0,0,1,2,1,106,169,32,8,18,38,0,0,1,2,1,106,157,34,7,4
2,25,0,0,2,1,107,138,7,10,4,38,0,100098,38,0,0,1,2,1,107,125,22,7,8,38,0,0,1,2,1,106,169,32,8,18
0,26,2,0,2,1,107,74,17,9,6,38,2,100098,38,0,0,0,2,1,107,138,7,10,4,38,0,0,1,2,1,107,125,22,7,8
0,27,0,0,2,1,107,161,22,23,9,38,0,100098,38,2,2,0,2,1,107,74,17,9,6,38,0,0,0,2,1,107,138,7,10,4
0,28,0,1,2,1,107,138,25,6,11,38,0,100098,38,0,0,0,2,1,107,161,22,23,9,38,2,2,0,2,1,107,74,17,9,6
0,29,0,0,2,1,107,135,17,7,8,38,0,100098,38,0,0,1,2,1,107,138,25,6,11,38,0,0,0,2,1,107,161,22,23,9
0,30,0,0,2,1,107,82,16,1,3,38,0,100098,38,0,0,0,2,1,107,135,17,7,8,38,0,0,1,2,1,107,138,25,6,11
0,31,0,0,2,1,112,106,17,6,2,38,1,100098,38,0,0,0,2,1,107,82,16,1,3,38,0,0,0,2,1,107,135,17,7,8
0,32,0,0,2,1,112,136,22,4,0,38,0,100098,38,1,0,0,2,1,112,106,17,6,2,38,0,0,0,2,1,107,82,16,1,3
0,33,0,0,2,1,112,194,17,19,2,38,1,100098,38,0,0,0,2,1,112,136,22,4,0,38,1,0,0,2,1,112,106,17,6,2
0,34,0,0,2,1,112,203,9,1,2,38,0,100098,38,1,0,0,2,1,112,194,17,19,2,38,0,0,0,2,1,112,136,22,4,0
0,35,0,0,2,1,112,135,10,6,9,38,1,100098,38,0,0,0,2,1,112,203,9,1,2,38,1,0,0,2,1,112,194,17,19,2
1,36,0,2,2,1,110,146,11,7,10,38,0,100098,38,1,0,0,2,1,112,135,10,6,9,38,0,0,0,2,1,112,203,9,1,2
0,37,1,1,2,1,110,151,19,5,7,38,1,100098,38,0,0,2,2,1,110,146,11,7,10,38,1,0,0,2,1,112,135,10,6,9
0,38,0,0,2,1,110,170,34,9,14,38,0,100098,38,1,1,1,2,1,110,151,19,5,7,38,0,0,2,2,1,110,146,11,7,10
0,39,0,0,2,1,110,170,19,4,4,38,0,100098,38,0,0,0,2,1,110,170,34,9,14,38,1,1,1,2,1,110,151,19,5,7
0,40,0,1,2,1,110,250,24,8,18,38,0,100098,38,0,0,0,2,1,110,170,19,4,4,38,0,0,0,2,1,110,170,34,9,14
0,41,0,2,2,1,110,216,53,12,20,38,4,100098,38,0,0,1,2,1,110,250,24,8,18,38,0,0,0,2,1,110,170,19,4,4
0,42,0,1,2,1,106,267,45,18,11,38,8,100098,38,4,0,2,2,1,110,216,53,12,20,38,0,0,1,2,1,110,250,24,8,18
0,43,0,1,2,1,106,362,113,27,9,38,12,100098,38,8,0,1,2,1,106,267,45,18,11,38,4,0,2,2,1,110,216,53,12,20
1,44,0,1,1,1,106,352,87,27,29,38,15,100098,38,12,0,1,2,1,106,362,113,27,9,38,8,0,1,2,1,106,267,45,18,11
2,45,1,0,1,1,106,345,104,54,18,38,10,100098,38,15,0,1,1,1,106,352,87,27,29,38,12,0,1,2,1,106,362,113,27,9
2,46,2,3,1,1,106,424,101,36,23,38,26,100098,38,10,1,0,1,1,106,345,104,54,18,38,15,0,1,1,1,106,352,87,27,29
17,47,2,6,1,1,106,405,122,37,21,38,32,100098,38,26,2,3,1,1,106,424,101,36,23,38,10,1,0,1,1,106,345,104,54,18
10,48,17,4,1,1,94,437,137,34,21,38,40,100098,38,32,2,6,1,1,106,405,122,37,21,38,26,2,3,1,1,106,424,101,36,23
14,49,10,8,1,1,94,483,133,28,26,38,33,100098,38,40,17,4,1,1,94,437,137,34,21,38,32,2,6,1,1,106,405,122,37,21
4,5,11,1,2,1,100,100,13,1,1,39,24,67313,39,17,6,0,2,1,102,54,4,3,1,39,15,3,0,2,1,102,74,8,3,0
6,6,4,1,2,1,100,66,8,2,2,39,16,67313,39,24,11,1,2,1,100,100,13,1,1,39,17,6,0,2,1,102,54,4,3,1
4,7,6,1,2,1,108,87,7,1,0,39,14,67313,39,16,4,1,2,1,100,66,8,2,2,39,24,11,1,2,1,100,100,13,1,1
3,8,4,0,2,1,108,69,14,2,0,39,9,67313,39,14,6,1,2,1,108,87,7,1,0,39,16,4,1,2,1,100,66,8,2,2
0,9,3,0,2,1,108,50,4,2,0,39,10,67313,39,9,4,0,2,1,108,69,14,2,0,39,14,6,1,2,1,108,87,7,1,0
0,10,0,0,2,0,108,35,2,4,3,39,1,67313,39,10,3,0,2,1,108,50,4,2,0,39,9,4,0,2,1,108,69,14,2,0
4,11,0,0,2,0,108,70,16,9,2,39,1,67313,39,1,0,0,2,0,108,35,2,4,3,39,10,3,0,2,1,108,50,4,2,0
0,12,4,0,2,0,108,84,12,6,2,39,5,67313,39,1,0,0,2,0,108,70,16,9,2,39,1,0,0,2,0,108,35,2,4,3
1,13,0,1,2,0,108,45,8,8,0,39,0,67313,39,5,4,0,2,0,108,84,12,6,2,39,1,0,0,2,0,108,70,16,9,2
0,14,1,0,2,0,108,65,5,0,1,39,2,67313,39,0,0,1,2,0,108,45,8,8,0,39,5,4,0,2,0,108,84,12,6,2
0,15,0,0,2,0,108,61,5,0,1,39,0,67313,39,2,1,0,2,0,108,65,5,0,1,39,0,0,1,2,0,108,45,8,8,0
0,16,0,0,2,0,108,56,2,1,0,39,0,67313,39,0,0,0,2,0,108,61,5,0,1,39,2,1,0,2,0,108,65,5,0,1
0,17,0,1,2,1,108,69,2,1,4,39,0,67313,39,0,0,0,2,0,108,56,2,1,0,39,0,0,0,2,0,108,61,5,0,1
0,18,0,0,2,0,106,37,3,6,4,39,0,67313,39,0,0,1,2,1,108,69,2,1,4,39,0,0,0,2,0,108,56,2,1,0
0,19,0,0,2,1,106,38,3,0,1,39,0,67313,39,0,0,0,2,0,106,37,3,6,4,39,0,0,1,2,1,108,69,2,1,4
0,20,0,0,2,1,106,28,0,0,0,39,0,67313,39,0,0,0,2,1,106,38,3,0,1,39,0,0,0,2,0,106,37,3,6,4
0,21,0,0,2,1,106,36,1,0,0,39,0,67313,39,0,0,0,2,1,106,28,0,0,0,39,0,0,0,2,1,106,38,3,0,1
0,22,0,1,2,1,106,18,3,3,0,39,0,67313,39,0,0,0,2,1,106,36,1,0,0,39,0,0,0,2,1,106,28,0,0,0
0,23,0,1,2,1,106,35,0,3,0,39,1,67313,39,0,0,1,2,1,106,18,3,3,0,39,0,0,0,2,1,106,36,1,0,0
0,24,0,0,2,1,107,41,7,3,0,39,0,67313,39,1,0,1,2,1,106,35,0,3,0,39,0,0,1,2,1,106,18,3,3,0
0,25,0,2,2,1,107,36,1,0,0,39,0,67313,39,0,0,0,2,1,107,41,7,3,0,39,1,0,1,2,1,106,35,0,3,0
0,26,0,0,2,1,107,26,1,0,0,39,0,67313,39,0,0,2,2,1,107,36,1,0,0,39,0,0,0,2,1,107,41,7,3,0
0,27,0,1,2,1,107,38,0,1,0,39,0,67313,39,0,0,0,2,1,107,26,1,0,0,39,0,0,2,2,1,107,36,1,0,0
0,28,0,0,2,1,107,25,3,0,0,39,0,67313,39,0,0,1,2,1,107,38,0,1,0,39,0,0,0,2,1,107,26,1,0,0
0,29,0,6,2,1,107,55,4,1,1,39,0,67313,39,0,0,0,2,1,107,25,3,0,0,39,0,0,1,2,1,107,38,0,1,0
0,30,0,4,2,1,107,16,6,4,1,39,0,67313,39,0,0,6,2,1,107,55,4,1,1,39,0,0,0,2,1,107,25,3,0,0
0,31,0,4,2,1,112,19,3,0,0,39,0,67313,39,0,0,4,2,1,107,16,6,4,1,39,0,0,6,2,1,107,55,4,1,1
0,32,0,2,2,1,112,30,3,0,0,39,0,67313,39,0,0,4,2,1,112,19,3,0,0,39,0,0,4,2,1,107,16,6,4,1
0,33,0,3,2,1,112,36,1,0,2,39,0,67313,39,0,0,2,2,1,112,30,3,0,0,39,0,0,4,2,1,112,19,3,0,0
0,34,0,4,2,1,112,36,3,1,0,39,0,67313,39,0,0,3,2,1,112,36,1,0,2,39,0,0,2,2,1,112,30,3,0,0
1,35,0,7,2,1,112,59,4,1,0,39,0,67313,39,0,0,4,2,1,112,36,3,1,0,39,0,0,3,2,1,112,36,1,0,2
1,36,1,0,2,1,110,52,3,2,0,39,1,67313,39,0,0,7,2,1,112,59,4,1,0,39,0,0,4,2,1,112,36,3,1,0
0,37,1,5,2,1,110,59,5,4,1,39,2,67313,39,1,1,0,2,1,110,52,3,2,0,39,0,0,7,2,1,112,59,4,1,0
0,38,0,8,2,1,110,65,0,0,1,39,0,67313,39,2,1,5,2,1,110,59,5,4,1,39,1,1,0,2,1,110,52,3,2,0
1,39,0,10,2,1,110,63,2,2,2,39,1,67313,39,0,0,8,2,1,110,65,0,0,1,39,2,1,5,2,1,110,59,5,4,1
1,40,1,7,2,1,110,106,11,1,4,39,1,67313,39,1,0,10,2,1,110,63,2,2,2,39,0,0,8,2,1,110,65,0,0,1
0,41,1,8,2,1,110,62,20,3,6,39,3,67313,39,1,1,7,2,1,110,106,11,1,4,39,1,0,10,2,1,110,63,2,2,2
0,42,0,3,2,1,106,116,16,1,1,39,1,67313,39,3,1,8,2,1,110,62,20,3,6,39,1,1,7,2,1,110,106,11,1,4
0,43,0,5,2,1,106,91,12,3,0,39,3,67313,39,1,0,3,2,1,106,116,16,1,1,39,3,1,8,2,1,110,62,20,3,6
0,44,0,9,1,1,106,91,17,6,1,39,0,67313,39,3,0,5,2,1,106,91,12,3,0,39,1,0,3,2,1,106,116,16,1,1
0,45,0,7,1,1,106,107,9,1,2,39,1,67313,39,0,0,9,1,1,106,91,17,6,1,39,3,0,5,2,1,106,91,12,3,0
0,46,0,5,1,1,106,121,17,3,1,39,1,67313,39,1,0,7,1,1,106,107,9,1,2,39,0,0,9,1,1,106,91,17,6,1
0,47,0,5,1,1,106,121,11,7,3,39,1,67313,39,1,0,5,1,1,106,121,17,3,1,39,1,0,7,1,1,106,107,9,1,2
0,48,0,10,1,1,94,127,15,2,6,39,0,67313,39,1,0,5,1,1,106,121,11,7,3,39,1,0,5,1,1,106,121,17,3,1
0,49,0,6,1,1,94,152,16,0,2,39,0,67313,39,0,0,10,1,1,94,127,15,2,6,39,1,0,5,1,1,106,121,11,7,3
1,5,0,3,2,1,100,240,16,3,4,40,0,41500,40,1,1,1,2,1,102,193,34,15,3,40,4,2,3,2,1,102,223,27,13,0
0,6,1,1,2,1,100,165,9,5,5,40,1,41500,40,0,0,3,2,1,100,240,16,3,4,40,1,1,1,2,1,102,193,34,15,3
0,7,0,0,2,1,108,231,20,8,4,40,0,41500,40,1,1,1,2,1,100,165,9,5,5,40,0,0,3,2,1,100,240,16,3,4
0,8,0,0,2,1,108,158,14,2,1,40,1,41500,40,0,0,0,2,1,108,231,20,8,4,40,1,1,1,2,1,100,165,9,5,5
0,9,0,3,2,1,108,168,7,3,8,40,0,41500,40,1,0,0,2,1,108,158,14,2,1,40,0,0,0,2,1,108,231,20,8,4
0,10,0,0,2,0,108,134,14,1,2,40,1,41500,40,0,0,3,2,1,108,168,7,3,8,40,1,0,0,2,1,108,158,14,2,1
0,11,0,0,2,0,108,141,21,3,4,40,0,41500,40,1,0,0,2,0,108,134,14,1,2,40,0,0,3,2,1,108,168,7,3,8
